,index,role,opera,artist,date,CID,artist_popularity,spotify_id
4679,24264,Commissioner,Madama Butterfly,David Crawford,2016-04-09,['[Met Performance] 356424'],0,7t5uUYhMPEi9oeT1b83UFy
4680,24235,Commissioner,Madama Butterfly,David Crawford,2016-04-06,['[Met Performance] 356418'],0,7t5uUYhMPEi9oeT1b83UFy
4681,24203,Commissioner,Madama Butterfly,David Crawford,2016-04-02,['[Met Performance] 356411'],0,7t5uUYhMPEi9oeT1b83UFy
4682,24156,Commissioner,Madama Butterfly,David Crawford,2016-03-29,['[Met Performance] 356404'],0,7t5uUYhMPEi9oeT1b83UFy
4683,24115,Commissioner,Madama Butterfly,David Crawford,2016-03-25,['[Met Performance] 356400'],0,7t5uUYhMPEi9oeT1b83UFy
4684,24074,Commissioner,Madama Butterfly,David Crawford,2016-03-21,['[Met Performance] 356390'],0,7t5uUYhMPEi9oeT1b83UFy
4685,24036,Commissioner,Madama Butterfly,David Crawford,2016-03-17,['[Met Performance] 356384'],0,7t5uUYhMPEi9oeT1b83UFy
4686,23914,Commissioner,Madama Butterfly,David Crawford,2016-03-05,['[Met Performance] 356355'],0,7t5uUYhMPEi9oeT1b83UFy
4687,23881,Commissioner,Madama Butterfly,David Crawford,2016-03-02,['[Met Performance] 356352'],0,7t5uUYhMPEi9oeT1b83UFy
4688,23823,Commissioner,Madama Butterfly,David Crawford,2016-02-27,['[Met Performance] 356344'],0,7t5uUYhMPEi9oeT1b83UFy
4689,23752,Commissioner,Madama Butterfly,David Crawford,2016-02-22,['[Met Performance] 356331'],0,7t5uUYhMPEi9oeT1b83UFy
4690,23716,Commissioner,Madama Butterfly,David Crawford,2016-02-19,['[Met Performance] 356328'],0,7t5uUYhMPEi9oeT1b83UFy
4691,23307,Lord Rochefort,Anna Bolena,David Crawford,2016-01-09,['[Met Performance] 356244'],0,7t5uUYhMPEi9oeT1b83UFy
4692,23274,Lord Rochefort,Anna Bolena,David Crawford,2016-01-05,['[Met Performance] 356231'],0,7t5uUYhMPEi9oeT1b83UFy
4693,22752,Count Ceprano,Rigoletto,David Crawford,2015-11-19,['[Met Performance] 356137'],0,7t5uUYhMPEi9oeT1b83UFy
4694,22703,Count Ceprano,Rigoletto,David Crawford,2015-11-16,['[Met Performance] 356126'],0,7t5uUYhMPEi9oeT1b83UFy
4695,22654,Count Ceprano,Rigoletto,David Crawford,2015-11-13,['[Met Performance] 356121'],0,7t5uUYhMPEi9oeT1b83UFy
4696,22619,Count Ceprano,Rigoletto,David Crawford,2015-11-10,['[Met Performance] 356113'],0,7t5uUYhMPEi9oeT1b83UFy
4697,22566,Count Ceprano,Rigoletto,David Crawford,2015-11-07,['[Met Performance] 356110'],0,7t5uUYhMPEi9oeT1b83UFy
4698,22517,Count Ceprano,Rigoletto,David Crawford,2015-11-04,['[Met Performance] 356103'],0,7t5uUYhMPEi9oeT1b83UFy
4699,22472,Count Ceprano,Rigoletto,David Crawford,2015-10-31,['[Met Performance] 356095'],0,7t5uUYhMPEi9oeT1b83UFy
4700,22437,Count Ceprano,Rigoletto,David Crawford,2015-10-28,['[Met Performance] 356090'],0,7t5uUYhMPEi9oeT1b83UFy
4701,22373,Count Ceprano,Rigoletto,David Crawford,2015-10-23,['[Met Performance] 356077'],0,7t5uUYhMPEi9oeT1b83UFy
4702,22338,Count Ceprano,Rigoletto,David Crawford,2015-10-20,['[Met Performance] 356069'],0,7t5uUYhMPEi9oeT1b83UFy
4703,22272,Lord Rochefort,Anna Bolena,David Crawford,2015-10-13,['[Met Performance] 356227'],0,7t5uUYhMPEi9oeT1b83UFy
4704,22237,Lord Rochefort,Anna Bolena,David Crawford,2015-10-09,['[Met Performance] 356052'],0,7t5uUYhMPEi9oeT1b83UFy
4705,22202,Lord Rochefort,Anna Bolena,David Crawford,2015-10-05,['[Met Performance] 356034'],0,7t5uUYhMPEi9oeT1b83UFy
4706,22164,Lord Rochefort,Anna Bolena,David Crawford,2015-10-01,['[Met Performance] 356026'],0,7t5uUYhMPEi9oeT1b83UFy
4707,22113,Lord Rochefort,Anna Bolena,David Crawford,2015-09-26,['[Met Performance] 356014'],0,7t5uUYhMPEi9oeT1b83UFy
4708,22064,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2015-05-09,['[Met Performance] 355986'],0,7t5uUYhMPEi9oeT1b83UFy
4709,22009,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2015-05-06,['[Met Performance] 355981'],0,7t5uUYhMPEi9oeT1b83UFy
4710,21977,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2015-05-02,['[Met Performance] 355970'],0,7t5uUYhMPEi9oeT1b83UFy
4711,21908,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2015-04-28,['[Met Performance] 355960'],0,7t5uUYhMPEi9oeT1b83UFy
4712,21821,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2015-04-23,['[Met Performance] 355954'],0,7t5uUYhMPEi9oeT1b83UFy
4713,21499,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-03-21,['[Met Performance] 355886'],0,7t5uUYhMPEi9oeT1b83UFy
4714,21497,Hermann,Les Contes d'Hoffmann,David Crawford,2015-03-21,['[Met Performance] 355886'],0,7t5uUYhMPEi9oeT1b83UFy
4715,21464,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-03-18,['[Met Performance] 355881'],0,7t5uUYhMPEi9oeT1b83UFy
4716,21462,Hermann,Les Contes d'Hoffmann,David Crawford,2015-03-18,['[Met Performance] 355881'],0,7t5uUYhMPEi9oeT1b83UFy
4717,21422,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-03-14,['[Met Performance] 355873'],0,7t5uUYhMPEi9oeT1b83UFy
4718,21420,Hermann,Les Contes d'Hoffmann,David Crawford,2015-03-14,['[Met Performance] 355873'],0,7t5uUYhMPEi9oeT1b83UFy
4719,21379,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-03-11,['[Met Performance] 355867'],0,7t5uUYhMPEi9oeT1b83UFy
4720,21377,Hermann,Les Contes d'Hoffmann,David Crawford,2015-03-11,['[Met Performance] 355867'],0,7t5uUYhMPEi9oeT1b83UFy
4721,21308,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-03-05,['[Met Performance] 355853'],0,7t5uUYhMPEi9oeT1b83UFy
4722,21306,Hermann,Les Contes d'Hoffmann,David Crawford,2015-03-05,['[Met Performance] 355853'],0,7t5uUYhMPEi9oeT1b83UFy
4723,21258,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-02-28,['[Met Performance] 355842'],0,7t5uUYhMPEi9oeT1b83UFy
4724,21256,Hermann,Les Contes d'Hoffmann,David Crawford,2015-02-28,['[Met Performance] 355842'],0,7t5uUYhMPEi9oeT1b83UFy
4725,20978,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-02-05,['[Met Performance] 355793'],0,7t5uUYhMPEi9oeT1b83UFy
4726,20976,Hermann,Les Contes d'Hoffmann,David Crawford,2015-02-05,['[Met Performance] 355793'],0,7t5uUYhMPEi9oeT1b83UFy
4727,20923,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-01-31,['[Met Performance] 355763'],0,7t5uUYhMPEi9oeT1b83UFy
4728,20921,Hermann,Les Contes d'Hoffmann,David Crawford,2015-01-31,['[Met Performance] 355763'],0,7t5uUYhMPEi9oeT1b83UFy
4729,20854,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-01-27,['[Met Performance] 355772'],0,7t5uUYhMPEi9oeT1b83UFy
4730,20852,Hermann,Les Contes d'Hoffmann,David Crawford,2015-01-27,['[Met Performance] 355772'],0,7t5uUYhMPEi9oeT1b83UFy
4731,20785,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-01-22,['[Met Performance] 355762'],0,7t5uUYhMPEi9oeT1b83UFy
4732,20783,Hermann,Les Contes d'Hoffmann,David Crawford,2015-01-22,['[Met Performance] 355762'],0,7t5uUYhMPEi9oeT1b83UFy
4733,20680,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-01-16,['[Met Performance] 355750'],0,7t5uUYhMPEi9oeT1b83UFy
4734,20678,Hermann,Les Contes d'Hoffmann,David Crawford,2015-01-16,['[Met Performance] 355750'],0,7t5uUYhMPEi9oeT1b83UFy
4735,20611,Schlemil,Les Contes d'Hoffmann,David Crawford,2015-01-12,['[Met Performance] 355740'],0,7t5uUYhMPEi9oeT1b83UFy
4736,20609,Hermann,Les Contes d'Hoffmann,David Crawford,2015-01-12,['[Met Performance] 355740'],0,7t5uUYhMPEi9oeT1b83UFy
4737,20353,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-23,['[Met Performance] 355710'],0,7t5uUYhMPEi9oeT1b83UFy
4738,20311,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-20,['[Met Performance] 355701'],0,7t5uUYhMPEi9oeT1b83UFy
4739,20273,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-17,['[Met Performance] 355694'],0,7t5uUYhMPEi9oeT1b83UFy
4740,20220,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-13,['[Met Performance] 355685'],0,7t5uUYhMPEi9oeT1b83UFy
4741,20167,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-09,['[Met Performance] 355673'],0,7t5uUYhMPEi9oeT1b83UFy
4742,20129,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-06,['[Met Performance] 355672'],0,7t5uUYhMPEi9oeT1b83UFy
4743,20080,Ortel,Die Meistersinger von Nürnberg,David Crawford,2014-12-02,['[Met Performance] 355664'],0,7t5uUYhMPEi9oeT1b83UFy
4744,19148,Gualtiero,I Puritani,David Crawford,2014-05-10,['[Met Performance] 355483'],0,7t5uUYhMPEi9oeT1b83UFy
4745,19135,Commissioner,Madama Butterfly,David Crawford,2014-05-09,['[Met Performance] 355482'],0,7t5uUYhMPEi9oeT1b83UFy
4746,19118,Gualtiero,I Puritani,David Crawford,2014-05-07,['[Met Performance] 355480'],0,7t5uUYhMPEi9oeT1b83UFy
4747,19097,Commissioner,Madama Butterfly,David Crawford,2014-05-05,['[Met Performance] 355471'],0,7t5uUYhMPEi9oeT1b83UFy
4748,19087,Gualtiero,I Puritani,David Crawford,2014-05-03,['[Met Performance] 355469'],0,7t5uUYhMPEi9oeT1b83UFy
4749,19060,Commissioner,Madama Butterfly,David Crawford,2014-05-01,['[Met Performance] 355467'],0,7t5uUYhMPEi9oeT1b83UFy
4750,19043,Gualtiero,I Puritani,David Crawford,2014-04-29,['[Met Performance] 355466'],0,7t5uUYhMPEi9oeT1b83UFy
4751,19029,Gualtiero,I Puritani,David Crawford,2014-04-26,['[Met Performance] 355460'],0,7t5uUYhMPEi9oeT1b83UFy
4752,18983,Gualtiero,I Puritani,David Crawford,2014-04-22,['[Met Performance] 355447'],0,7t5uUYhMPEi9oeT1b83UFy
4753,18924,Gualtiero,I Puritani,David Crawford,2014-04-17,['[Met Performance] 355442'],0,7t5uUYhMPEi9oeT1b83UFy
4754,18855,Schmidt,Andrea Chénier,David Crawford,2014-04-12,['[Met Performance] 355428'],0,7t5uUYhMPEi9oeT1b83UFy
4755,18795,Schmidt,Andrea Chénier,David Crawford,2014-04-08,['[Met Performance] 355422'],0,7t5uUYhMPEi9oeT1b83UFy
4756,18751,Schmidt,Andrea Chénier,David Crawford,2014-04-05,['[Met Performance] 355417'],0,7t5uUYhMPEi9oeT1b83UFy
4757,18684,Schmidt,Andrea Chénier,David Crawford,2014-03-31,['[Met Performance] 355402'],0,7t5uUYhMPEi9oeT1b83UFy
4758,18651,Schmidt,Andrea Chénier,David Crawford,2014-03-28,['[Met Performance] 355398'],0,7t5uUYhMPEi9oeT1b83UFy
4759,18618,Schmidt,Andrea Chénier,David Crawford,2014-03-24,['[Met Performance] 355386'],0,7t5uUYhMPEi9oeT1b83UFy
4760,17491,Angelotti,Tosca,David Crawford,2013-12-28,['[Met Performance] 355217'],0,7t5uUYhMPEi9oeT1b83UFy
4761,17406,Jailer,Tosca,David Crawford,2013-12-23,['[Met Performance] 355208'],0,7t5uUYhMPEi9oeT1b83UFy
4762,17364,Jailer,Tosca,David Crawford,2013-12-20,['[Met Performance] 355204'],0,7t5uUYhMPEi9oeT1b83UFy
4763,17345,Jailer,Tosca,David Crawford,2013-12-17,['[Met Performance] 355196'],0,7t5uUYhMPEi9oeT1b83UFy
4764,17313,Jailer,Tosca,David Crawford,2013-12-14,['[Met Performance] 355190'],0,7t5uUYhMPEi9oeT1b83UFy
4765,17265,Captain,Eugene Onegin,David Crawford,2013-12-12,['[Met Performance] 355185'],0,7t5uUYhMPEi9oeT1b83UFy
4766,17256,Jailer,Tosca,David Crawford,2013-12-11,['[Met Performance] 355183'],0,7t5uUYhMPEi9oeT1b83UFy
4767,17206,Count Ceprano,Rigoletto,David Crawford,2013-12-07,['[Met Performance] 355174'],0,7t5uUYhMPEi9oeT1b83UFy
4768,17158,Captain,Eugene Onegin,David Crawford,2013-12-05,['[Met Performance] 355172'],0,7t5uUYhMPEi9oeT1b83UFy
4769,17145,Count Ceprano,Rigoletto,David Crawford,2013-12-04,['[Met Performance] 355170'],0,7t5uUYhMPEi9oeT1b83UFy
4770,17107,Captain,Eugene Onegin,David Crawford,2013-12-02,['[Met Performance] 355161'],0,7t5uUYhMPEi9oeT1b83UFy
4771,17094,Count Ceprano,Rigoletto,David Crawford,2013-11-30,['[Met Performance] 355160'],0,7t5uUYhMPEi9oeT1b83UFy
4772,17056,Captain,Eugene Onegin,David Crawford,2013-11-29,['[Met Performance] 355158'],0,7t5uUYhMPEi9oeT1b83UFy
4773,17043,Count Ceprano,Rigoletto,David Crawford,2013-11-27,['[Met Performance] 355156'],0,7t5uUYhMPEi9oeT1b83UFy
4774,16975,Captain,Eugene Onegin,David Crawford,2013-11-23,['[Met Performance] 355150'],0,7t5uUYhMPEi9oeT1b83UFy
4775,16905,Count Ceprano,Rigoletto,David Crawford,2013-11-21,['[Met Performance] 355145'],0,7t5uUYhMPEi9oeT1b83UFy
4776,16862,Count Ceprano,Rigoletto,David Crawford,2013-11-18,['[Met Performance] 355129'],0,7t5uUYhMPEi9oeT1b83UFy
4777,16810,Count Ceprano,Rigoletto,David Crawford,2013-11-15,['[Met Performance] 355134'],0,7t5uUYhMPEi9oeT1b83UFy
4778,16738,Count Ceprano,Rigoletto,David Crawford,2013-11-11,['[Met Performance] 355119'],0,7t5uUYhMPEi9oeT1b83UFy
4779,16377,Captain,Eugene Onegin,David Crawford,2013-10-19,['[Met Performance] 355076'],0,7t5uUYhMPEi9oeT1b83UFy
4780,16297,Captain,Eugene Onegin,David Crawford,2013-10-16,['[Met Performance] 355068'],0,7t5uUYhMPEi9oeT1b83UFy
4781,16217,Captain,Eugene Onegin,David Crawford,2013-10-12,['[Met Performance] 355059'],0,7t5uUYhMPEi9oeT1b83UFy
4782,16180,Captain,Eugene Onegin,David Crawford,2013-10-09,['[Met Performance] 355053'],0,7t5uUYhMPEi9oeT1b83UFy
4783,16120,Captain,Eugene Onegin,David Crawford,2013-10-05,['[Met Performance] 355042'],0,7t5uUYhMPEi9oeT1b83UFy
4784,16046,Captain,Eugene Onegin,David Crawford,2013-10-01,['[Met Performance] 355037'],0,7t5uUYhMPEi9oeT1b83UFy
4785,15979,Captain,Eugene Onegin,David Crawford,2013-09-26,['[Met Performance] 355025'],0,7t5uUYhMPEi9oeT1b83UFy
4786,15961,Captain,Eugene Onegin,David Crawford,2013-09-23,['[Met Performance] 355023'],0,7t5uUYhMPEi9oeT1b83UFy
4787,15797,Count Ceprano,Rigoletto,David Crawford,2013-05-01,['[Met Performance] 354995'],0,7t5uUYhMPEi9oeT1b83UFy
4788,15763,Count Ceprano,Rigoletto,David Crawford,2013-04-27,['[Met Performance] 354986'],0,7t5uUYhMPEi9oeT1b83UFy
4789,15708,Count Ceprano,Rigoletto,David Crawford,2013-04-24,['[Met Performance] 354981'],0,7t5uUYhMPEi9oeT1b83UFy
4790,15660,Count Ceprano,Rigoletto,David Crawford,2013-04-20,['[Met Performance] 354972'],0,7t5uUYhMPEi9oeT1b83UFy
4791,15635,Count Ceprano,Rigoletto,David Crawford,2013-04-16,['[Met Performance] 354962'],0,7t5uUYhMPEi9oeT1b83UFy
4792,15622,Count Ceprano,Rigoletto,David Crawford,2013-04-13,['[Met Performance] 354961'],0,7t5uUYhMPEi9oeT1b83UFy
4793,15349,Flemish Deputy,Don Carlo,David Crawford,2013-03-16,['[Met Performance] 354914'],0,7t5uUYhMPEi9oeT1b83UFy
4794,15309,Flemish Deputy,Don Carlo,David Crawford,2013-03-13,['[Met Performance] 354906'],0,7t5uUYhMPEi9oeT1b83UFy
4795,15250,Flemish Deputy,Don Carlo,David Crawford,2013-03-09,['[Met Performance] 354895'],0,7t5uUYhMPEi9oeT1b83UFy
4796,15219,Flemish Deputy,Don Carlo,David Crawford,2013-03-06,['[Met Performance] 354890'],0,7t5uUYhMPEi9oeT1b83UFy
4797,15149,Flemish Deputy,Don Carlo,David Crawford,2013-02-28,['[Met Performance] 354879'],0,7t5uUYhMPEi9oeT1b83UFy
4798,15108,Flemish Deputy,Don Carlo,David Crawford,2013-02-25,['[Met Performance] 354875'],0,7t5uUYhMPEi9oeT1b83UFy
4799,15086,Count Ceprano,Rigoletto,David Crawford,2013-02-23,['[Met Performance] 354873'],0,7t5uUYhMPEi9oeT1b83UFy
4800,15067,Flemish Deputy,Don Carlo,David Crawford,2013-02-22,['[Met Performance] 354871'],0,7t5uUYhMPEi9oeT1b83UFy
4801,15035,Count Ceprano,Rigoletto,David Crawford,2013-02-19,['[Met Performance] 354857'],0,7t5uUYhMPEi9oeT1b83UFy
4802,15009,Count Ceprano,Rigoletto,David Crawford,2013-02-16,['[Met Performance] 354860'],0,7t5uUYhMPEi9oeT1b83UFy
4803,14950,Count Ceprano,Rigoletto,David Crawford,2013-02-12,['[Met Performance] 354853'],0,7t5uUYhMPEi9oeT1b83UFy
4804,14922,Count Ceprano,Rigoletto,David Crawford,2013-02-08,['[Met Performance] 354846'],0,7t5uUYhMPEi9oeT1b83UFy
4805,14894,Count Ceprano,Rigoletto,David Crawford,2013-02-04,['[Met Performance] 354838'],0,7t5uUYhMPEi9oeT1b83UFy
4806,14866,Count Ceprano,Rigoletto,David Crawford,2013-01-31,['[Met Performance] 354834'],0,7t5uUYhMPEi9oeT1b83UFy
4807,14838,Count Ceprano,Rigoletto,David Crawford,2013-01-28,['[Met Performance] 354827'],0,7t5uUYhMPEi9oeT1b83UFy
4808,14595,Hector's Ghost,Les Troyens,David Crawford,2013-01-05,['[Met Performance] 354766'],0,7t5uUYhMPEi9oeT1b83UFy
4809,14580,Hector's Ghost,Les Troyens,David Crawford,2013-01-05,['[Met Performance] 354766'],0,7t5uUYhMPEi9oeT1b83UFy
4810,14527,Hector's Ghost,Les Troyens,David Crawford,2013-01-01,['[Met Performance] 354758'],0,7t5uUYhMPEi9oeT1b83UFy
4811,14512,Hector's Ghost,Les Troyens,David Crawford,2013-01-01,['[Met Performance] 354758'],0,7t5uUYhMPEi9oeT1b83UFy
4812,14492,Hector's Ghost,Les Troyens,David Crawford,2012-12-29,['[Met Performance] 354760'],0,7t5uUYhMPEi9oeT1b83UFy
4813,14477,Hector's Ghost,Les Troyens,David Crawford,2012-12-29,['[Met Performance] 354760'],0,7t5uUYhMPEi9oeT1b83UFy
4814,14435,Hector's Ghost,Les Troyens,David Crawford,2012-12-26,['[Met Performance] 354746'],0,7t5uUYhMPEi9oeT1b83UFy
4815,14420,Hector's Ghost,Les Troyens,David Crawford,2012-12-26,['[Met Performance] 354746'],0,7t5uUYhMPEi9oeT1b83UFy
4816,14378,Hector's Ghost,Les Troyens,David Crawford,2012-12-21,['[Met Performance] 354735'],0,7t5uUYhMPEi9oeT1b83UFy
4817,14363,Hector's Ghost,Les Troyens,David Crawford,2012-12-21,['[Met Performance] 354735'],0,7t5uUYhMPEi9oeT1b83UFy
4818,14323,Hector's Ghost,Les Troyens,David Crawford,2012-12-17,['[Met Performance] 354721'],0,7t5uUYhMPEi9oeT1b83UFy
4819,14308,Hector's Ghost,Les Troyens,David Crawford,2012-12-17,['[Met Performance] 354721'],0,7t5uUYhMPEi9oeT1b83UFy
4820,14278,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-12-14,['[Met Performance] 354718'],0,7t5uUYhMPEi9oeT1b83UFy
4821,14268,Hector's Ghost,Les Troyens,David Crawford,2012-12-13,['[Met Performance] 354717'],0,7t5uUYhMPEi9oeT1b83UFy
4822,14253,Hector's Ghost,Les Troyens,David Crawford,2012-12-13,['[Met Performance] 354717'],0,7t5uUYhMPEi9oeT1b83UFy
4823,14216,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-12-08,['[Met Performance] 354703'],0,7t5uUYhMPEi9oeT1b83UFy
4824,14175,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-12-04,['[Met Performance] 354695'],0,7t5uUYhMPEi9oeT1b83UFy
4825,14142,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-30,['[Met Performance] 354687'],0,7t5uUYhMPEi9oeT1b83UFy
4826,14116,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-27,['[Met Performance] 354681'],0,7t5uUYhMPEi9oeT1b83UFy
4827,14098,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-24,['[Met Performance] 354671'],0,7t5uUYhMPEi9oeT1b83UFy
4828,14066,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-19,['[Met Performance] 354666'],0,7t5uUYhMPEi9oeT1b83UFy
4829,14012,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-15,['[Met Performance] 354657'],0,7t5uUYhMPEi9oeT1b83UFy
4830,13971,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-12,['[Met Performance] 354647'],0,7t5uUYhMPEi9oeT1b83UFy
4831,13923,Tom (Count Horn),Un Ballo in Maschera,David Crawford,2012-11-08,['[Met Performance] 354641'],0,7t5uUYhMPEi9oeT1b83UFy
4832,13266,Guard,Manon,David Crawford,2012-04-23,['[Met Performance] 354489'],0,7t5uUYhMPEi9oeT1b83UFy
4833,13230,Guard,Manon,David Crawford,2012-04-20,['[Met Performance] 354485'],0,7t5uUYhMPEi9oeT1b83UFy
4834,13204,Guard,Manon,David Crawford,2012-04-17,['[Met Performance] 354480'],0,7t5uUYhMPEi9oeT1b83UFy
4835,13191,Guard,Manon,David Crawford,2012-04-14,['[Met Performance] 354474'],0,7t5uUYhMPEi9oeT1b83UFy
4836,13150,Guard,Manon,David Crawford,2012-04-11,['[Met Performance] 354469'],0,7t5uUYhMPEi9oeT1b83UFy
4837,13109,Guard,Manon,David Crawford,2012-04-07,['[Met Performance] 354461'],0,7t5uUYhMPEi9oeT1b83UFy
4838,13038,Guard,Manon,David Crawford,2012-04-03,['[Met Performance] 354453'],0,7t5uUYhMPEi9oeT1b83UFy
4839,13010,Guard,Manon,David Crawford,2012-03-31,['[Met Performance] 354447'],0,7t5uUYhMPEi9oeT1b83UFy
4840,12973,Guard,Manon,David Crawford,2012-03-26,['[Met Performance] 354438'],0,7t5uUYhMPEi9oeT1b83UFy
4841,12918,Varsonofiev,Khovanshchina,David Crawford,2012-03-17,['[Met Performance] 354425'],0,7t5uUYhMPEi9oeT1b83UFy
4842,12867,Varsonofiev,Khovanshchina,David Crawford,2012-03-13,['[Met Performance] 354418'],0,7t5uUYhMPEi9oeT1b83UFy
4843,12847,Varsonofiev,Khovanshchina,David Crawford,2012-03-10,['[Met Performance] 354412'],0,7t5uUYhMPEi9oeT1b83UFy
4844,12795,Varsonofiev,Khovanshchina,David Crawford,2012-03-06,['[Met Performance] 354404'],0,7t5uUYhMPEi9oeT1b83UFy
4845,12743,Varsonofiev,Khovanshchina,David Crawford,2012-03-01,['[Met Performance] 354392'],0,7t5uUYhMPEi9oeT1b83UFy
4846,12712,Varsonofiev,Khovanshchina,David Crawford,2012-02-27,['[Met Performance] 354383'],0,7t5uUYhMPEi9oeT1b83UFy
4847,12400,Jailer,Tosca,David Crawford,2012-01-28,['[Met Performance] 354319'],0,7t5uUYhMPEi9oeT1b83UFy
4848,12353,Jailer,Tosca,David Crawford,2012-01-24,['[Met Performance] 354313'],0,7t5uUYhMPEi9oeT1b83UFy
4849,12344,Jailer,Tosca,David Crawford,2012-01-21,['[Met Performance] 354309'],0,7t5uUYhMPEi9oeT1b83UFy
4850,12316,Jailer,Tosca,David Crawford,2012-01-18,['[Met Performance] 354305'],0,7t5uUYhMPEi9oeT1b83UFy
4851,12288,Jailer,Tosca,David Crawford,2012-01-14,['[Met Performance] 354296'],0,7t5uUYhMPEi9oeT1b83UFy
4852,12247,Jailer,Tosca,David Crawford,2012-01-10,['[Met Performance] 354290'],0,7t5uUYhMPEi9oeT1b83UFy
4853,12144,Commissioner,Madama Butterfly,David Crawford,2011-12-30,['[Met Performance] 354267'],0,7t5uUYhMPEi9oeT1b83UFy
4854,12095,Commissioner,Madama Butterfly,David Crawford,2011-12-27,['[Met Performance] 354259'],0,7t5uUYhMPEi9oeT1b83UFy
4855,12046,Commissioner,Madama Butterfly,David Crawford,2011-12-22,['[Met Performance] 354245'],0,7t5uUYhMPEi9oeT1b83UFy
4856,12005,Commissioner,Madama Butterfly,David Crawford,2011-12-17,['[Met Performance] 354231'],0,7t5uUYhMPEi9oeT1b83UFy
4857,11963,Commissioner,Madama Butterfly,David Crawford,2011-12-14,['[Met Performance] 354214'],0,7t5uUYhMPEi9oeT1b83UFy
4858,11916,Commissioner,Madama Butterfly,David Crawford,2011-12-09,['[Met Performance] 354205'],0,7t5uUYhMPEi9oeT1b83UFy
4859,11874,Commissioner,Madama Butterfly,David Crawford,2011-12-05,['[Met Performance] 354193'],0,7t5uUYhMPEi9oeT1b83UFy
4860,11514,High Priest,Nabucco,David Crawford,2011-10-20,['[Met Performance] 354099'],0,7t5uUYhMPEi9oeT1b83UFy
4861,11480,High Priest,Nabucco,David Crawford,2011-10-15,['[Met Performance] 354089'],0,7t5uUYhMPEi9oeT1b83UFy
4862,11448,High Priest,Nabucco,David Crawford,2011-10-12,['[Met Performance] 354082'],0,7t5uUYhMPEi9oeT1b83UFy
4863,11424,High Priest,Nabucco,David Crawford,2011-10-08,['[Met Performance] 354075'],0,7t5uUYhMPEi9oeT1b83UFy
4864,11400,High Priest,Nabucco,David Crawford,2011-10-05,['[Met Performance] 354066'],0,7t5uUYhMPEi9oeT1b83UFy
4865,11376,High Priest,Nabucco,David Crawford,2011-10-01,['[Met Performance] 354055'],0,7t5uUYhMPEi9oeT1b83UFy
4866,11352,High Priest,Nabucco,David Crawford,2011-09-27,['[Met Performance] 354051'],0,7t5uUYhMPEi9oeT1b83UFy
4867,11315,Flemish Deputy,Don Carlo,David Crawford,2011-06-18,['[Met Performance] 354025'],0,7t5uUYhMPEi9oeT1b83UFy
4868,11313,Forester,Don Carlo,David Crawford,2011-06-18,['[Met Performance] 354025'],0,7t5uUYhMPEi9oeT1b83UFy
4869,11278,Flemish Deputy,Don Carlo,David Crawford,2011-06-15,['[Met Performance] 354022'],0,7t5uUYhMPEi9oeT1b83UFy
4870,11276,Forester,Don Carlo,David Crawford,2011-06-15,['[Met Performance] 354022'],0,7t5uUYhMPEi9oeT1b83UFy
4871,11241,Flemish Deputy,Don Carlo,David Crawford,2011-06-10,['[Met Performance] 354018'],0,7t5uUYhMPEi9oeT1b83UFy
4872,11239,Forester,Don Carlo,David Crawford,2011-06-10,['[Met Performance] 354018'],0,7t5uUYhMPEi9oeT1b83UFy
4873,11204,Flemish Deputy,Don Carlo,David Crawford,2011-06-05,['[Met Performance] 354002'],0,7t5uUYhMPEi9oeT1b83UFy
